name,region,count,female,k_married,par_mean
Northeast Alabama Community College,3,294.5,0.57555181,0.62989056,58926.65234375
Northeast Texas Community College,3,413.3333333333330,0.54919356,0.517636,60902.8164094002
Northeastern Junior College,4,369,0.49954832,0.62166923,74604.52107328370
Northeastern Oklahoma A & M College,3,390.6666666666670,0.45307168,0.55006599,56321.49891678220
Northeastern Technical College,3,177,0.69491524,0.4020597,54520.09635416670
Northern Wyoming Community College District,4,374.6666666666670,0.56672597,0.5811497,76549.24514151470
Northland College,2,153.6666666666670,0.53796095,0.49803078,112573.0503491050
Northland Pioneer College,4,400.3333333333330,0.61865115,0.44657105,57245.83316637180
Northwest College,4,337,0.5529179,0.63780242,60659.97496290800
Northwest Iowa Community College,2,244.3333333333330,0.33560708,0.71579009,74053.16262363570
Northwest Kansas Technical College,2,110,0.17272727,0.53359562,61772.1953125
Northwest Nazarene University,4,263.3333333333330,0.55822784,0.75305003,105627.5698971520
Northwest State Community College,2,457,0.595186,0.63609803,76535.109375
Northwest University,4,159.5,0.67398119,0.79731214,102250.2109375
"Northwestern College of Bridgeview, IL",2,464,0.7270115,0.29688042,50062.5856793283
"Northwestern College of Orange City, IA",2,287,0.62369341,0.77741343,94237.08415904470
Northwestern Connecticut Community College,1,201.6666666666670,0.56198347,0.42292818,81155.06486311980
Northwestern Oklahoma State University,3,277.3333333333330,0.49759614,0.68752855,65991.85817307690
Norwich University,1,374,0.24420677,0.61181688,108692.2225448420
Notre Dame Of Maryland University,3,135.6666666666670,0.98280096,0.54554474,98366.3195254914
Nova Southeastern University,3,286.3333333333330,0.69615835,0.49463427,101304.9713602300
Nyack College,1,262.6666666666670,0.59517765,0.5878588,75695.48290767770
Oakland City University,2,153.5,0.50814331,0.6098212,65707.51822916670
Occidental College,4,380,0.58859646,0.46162519,254125.550095943
Ogeechee Technical College,3,363.6666666666670,0.64252979,0.39032707,55462.181291533
Oglethorpe University,3,145.6666666666670,0.604119,0.56351686,138330.0905320370
Ohio Dominican University,2,169.6666666666670,0.70726913,0.59600896,81938.66217460710
Ohio Wesleyan University,2,389,0.5192802,0.61806375,198230.1695988650
Okefenokee Technical College,3,169,0.64201182,0.44788709,45798.27994791670
Oklahoma Baptist University,3,341,0.60557187,0.79776967,117229.0234375
Oklahoma Christian University,3,374.6666666666670,0.50622773,0.77539432,105626.3338940170
Oklahoma City University,3,214.5,0.66200465,0.62550265,123336.59375
Oklahoma Panhandle State University,3,183,0.48451731,0.64524555,65885.81030851550
Olivet College,2,140,0.42619047,0.50291985,74365.1742373512
Olivet Nazarene University,2,415.6666666666670,0.5541299,0.72255009,97424.35264635120
Olympian Academy Of Cosmetology,4,105,0.93809521,0.42115656,60568.97395833330
Orange Technical Education Centers - Orlando Technical,3,172.3333333333330,0.55125725,0.36016124,55230.72622249760
Orangeburg - Calhoun Technical College,3,410.3333333333330,0.63606822,0.29694793,51102.9207834078
Oregon Institute Of Technology,4,312.6666666666670,0.41577825,0.62646729,81399.91427905120
Orleans Technical Institute,1,78.5,0.18471338,0.19047533,56280.88411458330
Otero Junior College,4,231.3333333333330,0.5259366,0.48782909,62016.71735973520
Otis College Of Art & Design,4,124,0.71774191,0.3368251,191723.46875
Ottawa University,4,96,0.44791666,0.55295604,72076.0625
Otterbein University,2,474.3333333333330,0.61349261,0.6684373,124863.6244949050
Ouachita Baptist University,3,297.5,0.55462188,0.75106061,106601.0807291670
Our Lady Of Holy Cross College,3,129.3333333333330,0.7474227,0.57924396,111970.646222616
Our Lady Of The Lake College,3,148.3333333333330,0.85842699,0.6088649,94505.85953300560
Our Lady Of The Lake University,3,242.6666666666670,0.76923078,0.47064355,53909.98156872420
Ozark Christian College,2,186.6666666666670,0.51071429,0.72365808,75367.17772042410
Pacific Union College,4,233,0.53648067,0.62284768,175658.9375
Pacific University,4,240,0.62083334,0.61115921,104811.5420572920
Paine College,3,176,0.70738637,0.24559337,51830.06640625
Palm Beach Atlantic University,3,361,0.65927976,0.71113503,179931.6458333330
Panola College,3,345.3333333333330,0.58783782,0.50975567,68149.20968569020
Passaic County Community College,1,521.6666666666670,0.58019167,0.291596,49697.7530476238
Patrick Henry Community College,3,303.3333333333330,0.5758242,0.48690754,58868.54943337910
Paul D. Camp Community College,3,172,0.58914727,0.40221521,58957.18546360220
"Paul Mitchell The School of Costa Mesa, CA",4,227,0.92290747,0.60377079,131895.1171875
Paul Smith's College Of Arts & Sciences,1,252,0.29100528,0.49730739,79745.361328125
PCI Health Training Center,3,172.5,0.91884059,0.23690335,58856.97005208330
Pearl River Community College,3,783.3333333333330,0.56680852,0.50094402,59847.32457613030
Peninsula College,4,316,0.5,0.45821464,74234.53556830170
Pennsylvania Highlands Community College,1,200,0.48249999,0.53796321,61798.3046875
Perry Technical Institute,4,71.5,0.083916083,0.54488003,90468.86979166670
Peru State College,2,160.3333333333330,0.48232847,0.63694978,72868.46015787420
Pfeiffer University,3,129.5,0.52123553,0.664105,104173.8984375
Philadelphia University,1,494,0.64372468,0.55356848,125461.7983194160
Philander Smith College,3,110.6666666666670,0.59337348,0.15624905,37358.83361375190
Phillips Community College Of The University Of Arkansas,3,258,0.66149873,0.33135593,39558.17215257590
Piedmont College,3,139.3333333333330,0.59808612,0.62659401,100004.1550538280
Piedmont Community College,3,216.6666666666670,0.56461537,0.38876852,56907.4897235577
Piedmont Technical College,3,639.3333333333330,0.60688215,0.38924801,55941.88931544900
Pima Medical Institute,4,812.6666666666670,0.88720262,0.40590343,57655.77800707550
Pinellas Technical Education Center - Clearwater Campus,3,151.6666666666670,0.3978022,0.26654708,58537.35534426510
Pinnacle Career Institute,2,68.33333333333330,0.17073171,0.39802241,60238.06204268290
Pioneer Pacific College,4,191.6666666666670,0.7704348,0.4737606,60778.20379076090
Pittsburgh Institute Of Aeronautics,1,148.3333333333330,0.031460673,0.55354381,78111.36346558990
Pitzer College,4,192,0.61979169,0.47573745,434121.4143880210
Pivot Point Academy,2,113.5,0.969163,0.5079248,92460.73958333330
"Platt College of Alhambra, CA",4,99.66666666666670,0.36789298,0.3460218,61987.96098975750
"Platt College of Tulsa, OK",3,220.5,0.84807259,0.39269525,54152.59244791670
Plaza College,1,159,0.6572327,0.17339855,35951.21875
Point Park University,1,314,0.63269639,0.505162,98534.29028164810
Pomona College,4,369.3333333333330,0.4963899,0.53814775,324439.5015794220
Post University,1,132,0.6540404,0.40314701,76138.91589725380
Poster & Chester Institute,1,217,0.18202765,0.33247003,73042.72916666670
Prairie View Agricultural & Mechanical University,3,1167.333333333330,0.53512281,0.21562414,58314.01348559750
Pratt Community College,2,185,0.45405406,0.57812911,60594.11979166670
Pratt Institute,1,465,0.54695338,0.37531036,152508.3821572580
Presbyterian College,3,272.6666666666670,0.56723714,0.72028774,169574.6110368280
Prism Career Institute,1,68.5,0.87591243,0.26969883,49238.98958333330
Queens University Of Charlotte,3,188.5,0.77188331,0.64001471,126437.4921875
Queensborough Community College-CUNY,1,1494,0.49352968,0.35011157,56888.64031037340
Quincy College,1,359.6666666666670,0.63206673,0.40776423,80560.8077574722
Quincy University,2,214,0.56542057,0.68771547,104344.4193195090
Quinebaug Valley Community College,1,244,0.60109288,0.41786796,77610.005859375
Randolph - Macon College,3,245.5,0.51323831,0.69598776,271040.2083333330
Randolph College,3,126.5,0.99604744,0.53184575,138279.1145833330
Randolph Community College,3,320.3333333333330,0.60353798,0.54390401,66456.77577068160
Ranger College,3,180.3333333333330,0.4362292,0.4757978,55167.96019379620
Ranken Technical College,2,380,0.046052631,0.57431048,90543.8046875
Rappahannock Community College,3,214.6666666666670,0.54503107,0.47045189,68103.9646253882
Redlands Community College,3,283.3333333333330,0.55882353,0.56591469,66161.42125459560
Reed College,4,311.3333333333330,0.54603857,0.47278172,283207.8472798450
Regency Beauty Institute,2,161.3333333333330,0.97520661,0.55301309,97746.5780120093
Regis College,1,146,0.99315071,0.49164632,95879.64990011420
Regis University,4,274.3333333333330,0.59295261,0.58679026,247153.5273579890
Reid State Technical College,3,105,0.57619047,0.40922508,47062.92057291670
Reinhardt University,3,174.5,0.51862466,0.54619956,136475.640625
Renton Technical College,4,266,0.47619048,0.40220925,80759.60368695180
Rhode Island School Of Design,1,329.3333333333330,0.63157892,0.37237072,251804.7422823890
Rhodes College,3,341,0.56793743,0.62773508,327167.9163306450
Rich Mountain Community College,3,111,0.55255258,0.59606647,48710.82421875
Richard Bland College,3,240,0.59583336,0.50897121,86778.82552083330
Richmond Community College,3,199.3333333333330,0.66889632,0.32671088,50902.11493389420
Ringling College Of Art & Design,3,177.3333333333330,0.45300752,0.46324903,150259.7421875
Rio Hondo Community College,4,1545.333333333330,0.47260571,0.36174673,57731.04764934080
Ripon College,2,215.3333333333330,0.53095973,0.66116375,121768.812814435
River Parishes Community College,3,97,0.58762884,0.55095249,88848.06510416670
River Valley Community College,1,89,0.72284645,0.49131259,70440.70918188200
Roanoke Chowan Community College,3,151.6666666666670,0.6857143,0.27476546,36107.2220209478
Roanoke College,3,384.3333333333330,0.61405033,0.61510849,178135.8995419560
Robert Morgan And Miami Lakes Educational Centers,3,175.3333333333330,0.3365019,0.26549473,47011.12357414450
Robert Morris University,1,478.5,0.43260187,0.56149328,108830.0598958330
Robert Morris University Illinois,2,1088,0.65992647,0.34229666,54555.60735964310
Roberts Wesleyan College,1,220.3333333333330,0.65960664,0.70762569,83303.72860722390
Robeson Community College,3,254,0.71259844,0.3170611,42674.92414595640
Rockford University,2,90,,0.63040841,105366.6822916670
Rockhurst University,2,250,0.54400003,0.63571829,147929.15725
Rockingham Community College,3,362,0.54972374,0.50027198,69514.4940219268
Rocky Mountain College,4,133.6666666666670,0.51870322,0.59977025,103825.770320293
Rogers State University,3,481.3333333333330,0.57548475,0.57906514,74424.18522766620
Rollins College,3,401.6666666666670,0.59917015,0.54548091,360844.4678163900
Roosevelt University,2,211,0.66982621,0.44563264,93888.22435327800
Rose - Hulman Institute Of Technology,2,402.5,0.20248447,0.67373663,136282.03125
Roxbury Community College,1,143.5,0.60975611,0.14977084,43613.11197916670
Rust College,3,174.5,0.59025788,0.16485083,38329.48046875
Sage Colleges,1,332,0.81325299,0.5102998,93660.5540129267
Saint Ambrose University,2,344,0.55087209,0.70503324,130187.0390625
Saint Anselm College,1,459,0.56209153,0.64512104,150543.9831154680
Saint Augustine College,2,104,0.72596157,0.33019233,41191.84505208330
Saint Augustine's University,3,253.6666666666670,0.5282523,0.20273936,52626.67181853650
Saint Francis College,1,365.3333333333330,0.55200732,0.47471333,84568.40461764370
Saint Francis University,1,265,0.58490568,0.68875158,95414.55969929250
Saint John Fisher College,1,356.6666666666670,0.56915885,0.61460036,111440.9835134350
"Saint John's University of Collegeville, MN",2,446,0.0037369209,0.70965993,190784.8959267560
"Saint Joseph's College of Brooklyn, NY",1,430.3333333333330,0.76607281,0.65575022,104005.5193103700
"Saint Joseph's College of Rensselaer, IN",2,166.5,0.53153151,0.69097096,110235.3046875
"Saint Joseph's College of Standish, ME",1,229.6666666666670,0.65312046,0.61345434,86040.13522768510
Saint Louis College Of Pharmacy,2,137.5,0.61454546,0.7529943,108598.1484375
Saint Martin's University,4,89.33333333333330,,0.62545288,102601.0417735540
Saint Mary's College,2,360.6666666666670,0.99630314,0.68728763,244361.4812413360
Saint Mary's University,3,438,0.5981735,0.57456702,106095.5265529870
Saint Mary's University Of Minnesota,2,312,0.55982906,0.63550103,178865.8280248400
Saint Michael's College,1,470.6666666666670,0.54957509,0.61028093,180136.8202461050
Saint Norbert College,2,452.3333333333330,0.59837878,0.68649191,175285.6236067610
Saint Peter's University,1,447.6666666666670,0.48771408,0.44284081,76200.71544001300
Saint Thomas University,3,125,0.56800002,0.38178521,61359.47815625
Saint Vincent College & Seminary,1,253.3333333333330,0.51447368,0.66334718,117173.5396689970
Saint Xavier University,2,402.3333333333330,0.66694283,0.58140415,102297.6959468210
Salem College,3,114.3333333333330,0.98833817,0.54392195,123124.8517674930
Salem Community College,1,199,0.53601342,0.40757367,81625.04376046900
Salter College,1,116,0.93534482,0.24924818,50965.24869791670
Salve Regina University,1,392,0.67346936,0.58133811,198807.694395727
Sampson Community College,3,192,0.65972221,0.41662934,53155.96630859380
San Joaquin Valley College,4,536.5,0.74464118,0.3807402,47284.39192708330
"Sanford-Brown College of Boston, MA",1,185.6666666666670,0.53500897,0.25044051,65595.52105307450
"Sanford-Brown College of Farmington, CT",1,183.5,0.47593096,0.29947591,71673.39486830160
"Sanford-Brown College of Fenton, MO",2,378.3333333333330,0.73920703,0.33499491,61503.75301830950
"Sanford-Brown College of McLean, VA",3,147.8333333333330,0.56933486,0.29052219,59416.33909949270
Santa Barbara Business College,4,167,0.85329342,0.40133262,54232.58463541670
Santa Fe Community College,4,375.6666666666670,0.54924577,0.34701747,80035.57983030170
Santa Fe University Of Art And Design,4,143,0.50349653,0.36691275,163092.78125
Sarah Lawrence College,1,266.5,0.73170733,0.36256689,311431.3333333330
Savannah State University,3,332,0.52008033,0.27794608,57109.1535595507
Savannah Technical College,3,474.5,0.60695469,0.30726832,64418.73177083330
SBI Campus - An Affiliate Of Sanford-Brown,1,217,0.5299539,0.33122495,68223.6498655914
School Of Communication Arts Of North Carolina,3,76.5,0.1503268,0.30534223,77526.71354166670
School Of The Art Institute Of Chicago,2,280.6666666666670,0.61876482,0.3740305,219222.0193920730
School Of The Museum Of Fine Arts,1,74.66666666666670,,0.31151673,271903.361328125
Schreiner University,3,137.6666666666670,0.56174332,0.57976621,148461.9217425850
Scripps College,4,185,0.99459457,0.54493582,254753.8225788290
Seminole State College,3,282.5,0.56637168,0.58066285,58081.80338541670
Seton Hill University,1,127,0.8425197,0.54942012,82482.00463418640
Seward County Community College/Area Technical School,2,245,0.56870747,0.52142531,67996.21933460890
Shaw University,3,275.5,0.48820326,0.19834816,47100.20442708330
Shawnee Community College,2,256.5,0.56140351,0.51515514,57180.79817708330
Shenandoah University,3,248.5,0.54527164,0.57055336,131007.8333333330
Sheridan Technical Center,3,422.6666666666670,0.39274448,0.27671355,64751.30977671530
Shorter University,3,212.6666666666670,0.65360504,0.66084617,93522.14319651250
Siena Heights University,2,171,0.63352829,0.60820341,106720.0702515840
Simmons College,1,240.3333333333330,0.98751736,0.58543897,155814.6935571260
Simpson College,2,310,0.58924729,0.75015962,96151.38175403230
Simpson University,4,161,0.63975155,0.76154375,89041.90625
Snead State Community College,3,322.3333333333330,0.52843845,0.6270293,62970.58145763320
South Arkansas Community College,3,202.6666666666670,0.60197371,0.47838703,60774.68701171880
South Carolina State University,3,623.6666666666670,0.55852485,0.26261267,54342.34052854420
South Florida State College,3,267.3333333333330,0.53615957,0.48078376,58751.68073468670
South Georgia State College,3,286.6666666666670,0.52441859,0.48487431,78097.23624636630
South Georgia Technical College,3,219,0.53196347,0.23585999,45436.00520833330
South Hills School Of Business & Technology,1,175.3333333333330,0.69961977,0.58726811,60512.43334868110
South Seattle Community College,4,385.3333333333330,0.42214534,0.38109297,77709.30698529410
South Texas College,3,1881.333333333330,0.52037561,0.38526481,34827.63773337840
South University,3,154,0.75649351,0.37247777,58021.65885416670
Southeast Arkansas College,3,305.6666666666670,0.64667392,0.40182704,56660.61265505730
Southeastern College,3,107.6666666666670,0.65325075,0.28073353,50198.65565741100
"Southeastern Community College of Whiteville, NC",3,326,0.55316973,0.4039627,57475.72004010100
Southeastern Illinois College,2,245.5,0.52953154,0.59189695,63791.38671875
Southeastern Technical College,3,181.3333333333330,0.70588237,0.40548474,45670.37742704500
Southeastern University,3,288.3333333333330,0.53757226,0.70622164,81792.06022398850
Southern Adventist University,3,359,0.56267411,0.62534988,129780.6588541670
Southern Arkansas University,3,491.3333333333330,0.54274082,0.55880272,70946.45078761020
Southern Careers Institute,3,406,0.77709359,0.30735767,40739.65625
Southern Nazarene University,3,243.5,0.51334703,0.72733039,136705.4479166670
Southern Polytechnic State University,3,358,0.15176909,0.56924075,105229.4338774440
Southern State Community College,2,340.5,0.61086637,0.58404547,66525.27864583330
Southern University And Agricultural & Mechanical Colg At Baton R,3,1561,0.55626732,0.21273299,52995.16298646700
Southern University At New Orleans,3,265,0.61509436,0.16886793,43880.52864583330
Southern Virginia University,3,110.5,0.59728509,0.78086853,136551.5989583330
Southern Wesleyan University,3,82,,0.64051354,82087.796875
Southern West Virginia Community And Technical College,3,467.3333333333330,0.58345222,0.56333977,59687.57668732170
Southside Virginia Community College,3,433.3333333333330,0.6207692,0.40546602,61792.35265024040
Southwest Baptist University,2,447,0.606264,0.73558074,82856.9508703859
Southwest Florida College,3,350.5,0.6690442,0.30817133,51488.89453125
Southwest Georgia Technical College,3,207,0.66908211,0.38038537,45050.24869791670
Southwest Mississippi Community College,3,415,0.52409637,0.41703674,55453.20182291670
Southwest Texas Junior College,3,773.6666666666670,0.53899181,0.45840508,44078.6686385852
Southwest Virginia Community College,3,517.3333333333330,0.52190721,0.57391232,57355.34263500730
Southwest Wisconsin Technical College,2,392,0.43367347,0.54104149,62732.07736268340
Southwestern Adventist University,3,98,0.51020408,0.62882984,91328.2421875
Southwestern Assemblies Of God University,3,232,0.53448278,0.70723516,88503.2265625
Southwestern College,2,118.5,0.43459916,0.63350689,85761.85677083330
"Southwestern Community College of Creston, IA",2,183.5,0.5095368,0.55696315,67682.26822916670
"Southwestern Community College of Sylva, NC",3,273,0.56532359,0.51140255,58351.0567527091
Southwestern Oregon Community College,4,311,0.50803858,0.52206409,74040.80454096330
Southwestern University,3,311,0.57770634,0.64183152,216905.4958802250
Spartan College Of Aeronautics And Technology,3,293,0.087030716,0.59114587,72269.5859375
Spartanburg Methodist College,3,146,0.4041096,0.46751818,71015.4765625
Specs Howard School Of Media Arts,2,128.5,0.30739298,0.28786948,86942.81510416670
Spelman College,3,475,0.99508774,0.32187304,115008.4396655700
Spoon River College,2,353.6666666666670,0.49387372,0.49238095,62919.02882009900
Spring Arbor University,2,212.6666666666670,0.62225705,0.72245246,98894.20611285270
Spring Hill College,3,231.3333333333330,0.5979827,0.6132676,184068.7141570610
Springfield College,1,466,0.48819742,0.59201908,139924.6302083330
St. Bonaventure University,1,471.5,0.50583243,0.57125866,140831.3854166670
St. Catharine College,3,92,0.625,0.58139205,69351.08072916670
St. Catherine University,2,314.6666666666670,0.98728812,0.60108846,115429.9655885860
St. Edward's University,3,373,0.57104558,0.49688423,206336.6264661530
St. John's College,3,120.6666666666670,0.47513813,0.49136436,182242.6577607040
St. Lawrence University,1,469.3333333333330,0.53267044,0.56422293,184452.8575994320
Stanly Community College,3,246.3333333333330,0.64140731,0.54556483,72183.16348105550
State University Of New York Institute Of Technology At Utica,1,94.66666666666670,0.45774648,0.59397799,82847.17520356510
Stautzenberger College,2,102,0.84803921,0.49215335,65472.60286458330
Stephens College,2,100,0.95999998,0.53839111,122821.2421875
Sterling College,2,104.6666666666670,0.53821653,0.69550425,84321.57285031850
Stetson University,3,444.3333333333330,0.55888975,0.59183782,165998.9408524010
Stevens Henager College,4,249,0.6506024,0.57358158,70870.046875
Stevens Institute Of Technology,1,293,0.258248,0.5924843,122522.1018024740
Stevenson University,3,400,0.70458335,0.66117537,116840.6166210940
Stillman College,3,211.5,0.51773047,0.20755719,51941.625
Sul Ross State University,3,285.3333333333330,0.44509345,0.52143162,61093.27831574910
Sullivan County Community College - SUNY Office Of Community Coll,1,316.3333333333330,0.49736565,0.29293981,57085.83664136590
Summit College,4,160,0.86250001,0.35733205,54286.0625
Sunstate Academy,3,63.33333333333330,0.85789472,0.36987647,62731.99643297700
SUNY College At Old Westbury,1,251,0.61885792,0.33014035,69919.75049800800
SUNY College Of Technology At Canton,1,438.6666666666670,0.40577507,0.46526378,56837.88630319150
SUNY Empire State College,1,202.3333333333330,0.44645798,0.47361469,91579.67740939040
SUNY Fulton-Montgomery Community College,1,304,0.53453946,0.41571927,72228.89322916670
SUNY Maritime College,1,115,0.13333334,0.6042431,110698.2106884060
SUNY Upstate Medical University And SUNY College Of Environment Science And Forestry,1,107.6666666666670,0.44272447,0.59346414,103874.8842395510
Susquehanna University,1,442,0.57315236,0.66306734,204270.9816647810
Sussex County Community College,1,467.5,0.50374329,0.40659815,93998.18229166670
Swarthmore College,1,325,0.52717948,0.51523697,275097.1185096150
Sweet Briar College,3,128.6666666666670,0.99481863,0.54520142,155389.3970612050
Tabor College,2,106,0.4528302,0.76064676,87147.23887087260
Taft College,4,153.5,0.54723126,0.54383266,71812.95833333330
Technical Career Institutes,1,562,0.26156583,0.25732464,38723.66842517420
Tennessee College Of Applied Technology - Dickson,3,91,0.57692307,0.52601963,64438.73046875
Tennessee College Of Applied Technology - Knoxville,3,135,0.50740743,0.51508504,61866.19401041670
Tennessee College Of Applied Technology - Morristown,3,136.5,0.34065935,0.52133101,62646.96875
Tennessee College Of Applied Technology-Jackson,3,108.5,0.27649769,0.54036045,54278.3203125
Tennessee College Of Applied Technology-Memphis,3,153,0.34967321,0.25797632,58836.44401041670
Tennessee College Of Applied Technology-Shelbyville,3,103,0.29126215,0.63987154,66749.5625
Tennessee Wesleyan College,3,108.6666666666670,0.66564417,0.68136925,75293.54014091260
Texas A&M International University,3,258,0.61046511,0.4903383,57651.97081920220
Texas Lutheran University,3,268.5,0.54934824,0.67613995,119464.5911458330
Texas School Of Business,3,317,0.88538378,0.21558975,42459.76159963200
Texas Southern University,3,1115.666666666670,0.49746042,0.16192685,47258.42805007280
Texas State Technical College Harlingen,3,873.6666666666670,0.42407477,0.36945528,41275.66777798310
Texas State Technical College West Texas,3,411.5,0.36614013,0.47923154,58677.62625303770
Texas Wesleyan University,3,124,0.62096775,0.51739711,82651.875
Texas Woman's University,3,434,0.96236557,0.55806196,99060.92515120970
Thiel College,1,251.6666666666670,0.49271524,0.60255367,73692.44863410600
Thomas A Edison State College,1,222.6666666666670,0.49401197,0.69504958,201529.7200715760
Thomas College,1,125.6666666666670,0.48275861,0.63090479,65621.47147504970
Thomas More College,3,182.1666666666670,0.43366879,0.68076438,108354.0122727010
"Three Rivers Community College of Poplar Bluff, MO",2,621.3333333333330,0.58476394,0.58816344,57414.40957576110
Tiffin University,2,186,0.41577062,0.5442614,83310.24805387550
Transylvania University,3,260,0.56666666,0.66240519,155641.8698918270
Treasure Valley Community College,4,387,0.52799308,0.5639745,67205.79327828920
Trevecca Nazarene University,3,203.6666666666670,0.56955808,0.71782333,89277.73792962360
Tri-County Community College,3,168,0.58333331,0.56232959,55890.66858103920
Triangle Tech,1,327,0.065239549,0.49876115,63779.60253806700
Trine University,2,214.5,0.32167831,0.72922248,94744.54166666670
Trinity Christian College,2,179.6666666666670,0.63265306,0.73882031,137224.1576124770
"Trinity College of Hartford, CT",1,458,0.48580787,0.50442004,504456.0520833330
Trinity International University,2,209.6666666666670,0.54054052,0.75025427,102199.904126093
Trocaire College,1,82.5,0.90303028,0.56921661,66215.94010416670
Truett Mcconnell College,3,464,0.44396552,0.56884831,152815.943359375
Tulsa Technology Center School,3,398.6666666666670,0.41638795,0.43360728,63178.88740789610
Tulsa Welding School,3,255,0.031372551,0.41774809,55048.25390625
Tusculum College,3,189,0.41534391,0.54885477,84102.00520833330
Ulster County Community College,1,484,0.50482094,0.40826169,79104.46184142560
Umpqua Community College,4,341.6666666666670,0.49463415,0.52928126,68024.21336128050
"Union College of Barbourville, KY",3,77,,0.59948856,62249.84375
"Union College of Schenectady, NY",1,484,0.49793389,0.62193918,290078.2196539260
Union University,3,301.5,0.63349915,0.82592905,107919
United Education Institute,4,1165,0.74391991,0.27325657,35004.68340709940
United Talmudical Seminary,1,218,0.013761468,0.94151753,52691.84635416670
University Of Advancing Computer Technology,4,135.3333333333330,0.15024631,0.42786416,98070.98624153330
University Of Arkansas At Monticello,3,434.6666666666670,0.53527606,0.53768307,68064.34398964720
University Of Arkansas At Pine Bluff,3,596.6666666666670,0.51620114,0.19208598,47103.45137482540
University Of Arkansas Community College At Batesville,3,188.3333333333330,0.59115046,0.58525592,54978.69718611730
University Of Arkansas Community College At Hope,3,249.6666666666670,0.56074768,0.48459807,52763.41116801570
University Of Arkansas Community College At Morrilton,3,245.6666666666670,0.54274082,0.5565027,67613.96346039690
University Of Bridgeport,1,134,0.619403,0.36047974,71392.89322916670
University Of Charleston,3,119.3333333333330,0.63966483,0.62892014,92598.34907472070
University Of Dallas,3,259.6666666666670,0.59691912,0.62417471,151581.2045290440
University Of Detroit Mercy,2,358,0.53631288,0.52606511,94284.28887337060
University Of Evansville,2,480.3333333333330,0.62664819,0.68099409,135345.5347198130
University Of Indianapolis,2,498.6666666666670,0.6423797,0.66014224,100455.1889517880
University Of La Verne,4,285.3333333333330,0.63200933,0.52343291,98916.00026467580
University Of Mary,2,296,0.61317569,0.76345414,86681.06770833330
University Of Mary Hardin-Baylor,3,385,0.61818182,0.69769478,99405.07477002170
University Of Mobile,3,189.5,0.63588393,0.66848719,94348.61979166670
University Of Montana Western ,4,197.3333333333330,0.52871621,0.6445362,69802.63083298140
University Of Montevallo,3,494,0.70107961,0.61203992,107280.916571778
University Of Mount Olive,3,154.6666666666670,0.50215518,0.57902265,67607.93839237610
University Of New England,1,232,0.75,0.59141123,107871.9635416670
University Of New Haven,1,348.6666666666670,0.4043977,0.5193671,110786.7626075530
University Of North Carolina  Asheville,3,499.3333333333330,0.56408542,0.55898976,125395.030723256
University Of North Carolina School Of The Arts,3,152.3333333333330,0.41794312,0.41158786,146827.2932850110
University Of Northwestern- St Paul,2,396,0.62457913,0.7689274,105821.3147556290
University Of Pikeville,3,173.6666666666670,0.55086374,0.58478713,70850.18042226490
University Of Redlands,4,397.3333333333330,0.57885903,0.5649572,209235.6738805580
University Of Rio Grande,2,356.3333333333330,0.57249767,0.59015089,70319.68712728020
"University Of Saint Francis of Fort Wayne, IN",2,231.5,0.6321094,0.6892966,97777.7272036987
"University Of Saint Francis of Joliet, IL",2,159.5,0.62591434,0.66536272,96755.85872191750
University Of Saint Joseph,1,147,0.99546486,0.52178866,105873.2301764460
"University Of Saint Thomas of Houston, TX",3,230.3333333333330,0.64544141,0.52544707,159112.8067678180
University Of Science & Arts Of Oklahoma,3,214.3333333333330,0.60186625,0.56930727,64256.73572365860
University Of Sioux Falls,2,192.5,0.53246754,0.82188666,93099.56770833330
University Of Texas - Pan American,3,1723.666666666670,0.55733901,0.45201543,50459.72650735470
University Of Texas At Brownsville,3,1351.333333333330,0.55944747,0.42932925,39152.5061474778
University Of Texas At El Paso,3,1665.666666666670,0.52431458,0.4765313,59130.92024902440
University Of Texas At Tyler,3,182.6666666666670,0.65145987,0.69532216,87783.83750570260
University Of Texas Of The Permian Basin,3,135.3333333333330,0.58374387,0.62275636,78160.88367841750
University Of The Arts ,1,431.3333333333330,0.52395672,0.39312306,143759.6316170790
University Of The Cumberlands,3,264.5,0.50472587,0.6729756,77373.19791666670
University Of The District Of Columbia,3,349.6666666666670,0.63775027,0.14535612,51496.6439764061
University Of The Incarnate Word,3,306.6666666666670,0.69021738,0.49943516,95860.18561480980
University Of The Ozarks,3,107,0.48598132,0.61283273,96423.859375
University Of The Sciences In Philadelphia,1,309,0.66343039,0.64841211,109049.2317708330
University Of The South ,3,336.6666666666670,0.54653466,0.67054856,353212.4573329210
University Of Tulsa ,3,493,0.5598377,0.60456246,149613.9026791750
University Of Virginia's College At Wise ,3,214.3333333333330,0.50544322,0.65700847,88150.29001020610
University Of West Alabama,3,335,0.54328358,0.5090788,73363.17646921640
Upper Iowa University,2,188.3333333333330,0.48672566,0.55400813,68258.7517699115
Urbana University,2,115,0.45652175,0.6471647,80268.23958333330
Ursinus College,1,310,0.55161291,0.62653041,160098.6955981180
Ursuline College,2,91.66666666666670,0.95636362,0.57043773,93028.19188920460
Utah College Of Massage Therapy,4,439.6666666666670,0.73995453,0.49498308,97051.27598441050
Utica College,1,345,0.58357489,0.5434733,80905.81586654590
